timestamp,phase,gpu,power_w,sm_util_pct,mem_util_pct,mem_used_mib,mem_total_mib,temp_c,pcie_tx_kib,pcie_rx_kib,clock_sm_mhz,clock_mem_mhz
1774914534.280,steady,6,91.0,5,3,17661,81920,37,1450,6400,1155,1593
1774914534.280,steady,7,87.8,5,3,17557,81920,38,1350,6950,1155,1593
1774914535.280,steady,0,88.2,4,2,16793,81920,33,1250,6150,1155,1593
1774914535.280,steady,1,88.7,5,3,16793,81920,33,1250,5900,1155,1593
1774914535.280,steady,2,88.6,5,2,18797,81920,32,1450,7200,1155,1593
1774914535.280,steady,3,86.8,5,3,18797,81920,32,1550,7950,1155,1593
1774914535.280,steady,4,90.2,5,2,16793,81920,38,1300,6050,1155,1593
1774914535.280,steady,5,87.8,5,3,16793,81920,37,1450,6650,1155,1593
1774914535.280,steady,6,100.2,5,3,17661,81920,37,1950,6750,1155,1593
1774914535.280,steady,7,87.8,5,2,17557,81920,38,1450,6700,1155,1593
1774914536.281,steady,0,91.2,5,3,16793,81920,33,1350,5550,1155,1593
1774914536.281,steady,1,87.2,4,2,16793,81920,33,1200,7250,1155,1593
1774914536.281,steady,2,86.8,4,2,18797,81920,32,1350,6500,1155,1593
1774914536.281,steady,3,88.9,5,2,18797,81920,32,1600,6300,1155,1593
1774914536.281,steady,4,88.1,5,3,16793,81920,38,1350,6300,1155,1593
1774914536.281,steady,5,88.4,4,2,16793,81920,37,1600,7250,1155,1593
1774914536.281,steady,6,91.0,5,3,17661,81920,37,1550,6900,1155,1593
1774914536.281,steady,7,88.1,5,2,17557,81920,38,1400,6600,1155,1593
1774914537.281,steady,0,87.9,5,3,16793,81920,33,1450,6550,1155,1593
1774914537.281,steady,1,87.8,4,2,16793,81920,33,1100,6650,1155,1593
1774914537.281,steady,2,89.8,5,3,18797,81920,32,1450,6900,1155,1593
1774914537.281,steady,3,86.5,5,3,18797,81920,32,1350,7250,1155,1593
1774914537.281,steady,4,90.2,4,2,16793,81920,38,1400,6200,1155,1593
1774914537.281,steady,5,86.0,5,2,16793,81920,37,1450,5650,1155,1593
1774914537.281,steady,6,92.8,5,2,17661,81920,37,1500,6900,1155,1593
1774914537.281,steady,7,89.0,5,3,17557,81920,38,1500,6800,1155,1593
1774914538.281,steady,0,87.6,4,2,16793,81920,33,1600,5850,1155,1593
1774914538.281,steady,1,87.2,5,3,16793,81920,33,1150,6300,1155,1593
1774914538.281,steady,2,88.6,5,2,18797,81920,32,1400,6000,1155,1593
1774914538.281,steady,3,93.8,5,2,18797,81920,32,1300,6750,1155,1593
1774914538.281,steady,4,91.5,5,2,16793,81920,38,1250,7050,1155,1593
1774914538.281,steady,5,87.5,5,2,16793,81920,37,1500,6600,1155,1593
1774914538.281,steady,6,90.7,5,2,17661,81920,37,1250,6800,1155,1593
1774914538.281,steady,7,86.6,4,2,17557,81920,38,1350,6200,1155,1593
1774914539.281,steady,0,85.8,5,3,16793,81920,33,1300,6850,1155,1593
1774914539.281,steady,1,87.2,4,2,16793,81920,33,1200,6500,1155,1593
1774914539.281,steady,2,88.0,5,3,18797,81920,32,1350,7200,1155,1593
1774914539.281,steady,3,85.6,5,2,18797,81920,32,1450,6650,1155,1593
1774914539.281,steady,4,90.5,5,2,16793,81920,38,1300,5700,1155,1593
1774914539.281,steady,5,86.0,5,3,16793,81920,37,1450,6400,1155,1593
1774914539.281,steady,6,92.6,4,2,17661,81920,37,1450,6700,1155,1593
1774914539.281,steady,7,87.8,5,3,17557,81920,38,1300,7100,1155,1593
1774914540.281,steady,0,87.0,4,2,16793,81920,33,1450,5950,1155,1593
1774914540.281,steady,1,87.8,5,3,16793,81920,33,1150,6050,1155,1593
1774914540.281,steady,2,87.4,4,2,18797,81920,32,1450,5900,1155,1593
1774914540.281,steady,3,88.0,5,2,18797,81920,32,1500,7200,1155,1593
1774914540.281,steady,4,89.3,5,3,16793,81920,38,1450,5600,1155,1593
1774914540.281,steady,5,87.8,5,2,16793,81920,37,1350,5600,1155,1593
1774914540.281,steady,6,89.8,5,3,17661,81920,37,1550,6300,1155,1593
1774914540.281,steady,7,86.6,5,2,17557,81920,38,1500,6450,1155,1593
1774914541.281,steady,0,88.8,5,2,16793,81920,33,1300,7150,1155,1593
1774914541.281,steady,1,86.8,4,2,16793,81920,33,1150,5800,1155,1593
1774914541.281,steady,2,88.0,5,3,18797,81920,32,1350,6050,1155,1593
1774914541.281,steady,3,88.0,5,2,18797,81920,32,1300,6300,1155,1593
1774914541.281,steady,4,88.4,5,3,16793,81920,38,1300,6600,1155,1593
1774914541.281,steady,5,85.4,5,3,16793,81920,37,1400,5400,1155,1593
1774914541.281,steady,6,90.7,5,3,17661,81920,37,1550,6400,1155,1593
1774914541.281,steady,7,87.2,5,3,17557,81920,38,1450,6250,1155,1593
1774914542.281,steady,0,86.6,4,2,16793,81920,33,1200,5550,1155,1593
1774914542.281,steady,1,89.3,4,2,16793,81920,33,1150,6550,1155,1593
1774914542.281,steady,2,90.1,5,2,18797,81920,32,1450,5550,1155,1593
1774914542.281,steady,3,87.1,5,2,18797,81920,32,1400,7200,1155,1593
1774914542.281,steady,4,89.0,4,2,16793,81920,38,1550,7100,1155,1593
1774914542.281,steady,5,86.0,5,2,16793,81920,37,1400,6350,1155,1593
1774914542.281,steady,6,91.0,5,2,17661,81920,37,1550,6850,1155,1593
1774914542.281,steady,7,86.6,5,3,17557,81920,38,1500,6150,1155,1593
1774914543.282,steady,0,90.0,4,2,16793,81920,33,1350,6100,1155,1593
1774914543.282,steady,1,90.2,5,2,16793,81920,33,1100,5450,1155,1593
1774914543.282,steady,2,87.4,5,3,18797,81920,32,1300,7150,1155,1593
1774914543.282,steady,3,87.1,5,3,18797,81920,32,1350,6850,1155,1593
1774914543.282,steady,4,89.6,4,2,16793,81920,38,1300,6800,1155,1593
1774914543.282,steady,5,85.7,5,3,16793,81920,37,1400,6950,1155,1593
1774914543.282,steady,6,92.8,5,3,17661,81920,37,1350,5800,1155,1593
1774914543.282,steady,7,87.2,5,2,17557,81920,38,1350,6750,1155,1593
1774914544.282,steady,0,88.5,5,2,16793,81920,33,1450,7000,1155,1593
1774914544.282,steady,1,89.9,5,3,16793,81920,33,1300,5700,1155,1593
1774914544.282,steady,2,90.1,5,3,18797,81920,32,1250,6200,1155,1593
1774914544.282,steady,3,86.8,5,3,18797,81920,32,1550,7750,1155,1593
1774914544.282,steady,4,90.5,5,3,16793,81920,38,1450,6000,1155,1593
1774914544.282,steady,5,87.2,5,2,16793,81920,37,1300,7150,1155,1593
1774914544.282,steady,6,90.4,5,2,17661,81920,37,1500,6450,1155,1593
1774914544.282,steady,7,85.7,5,2,17557,81920,38,1450,6850,1155,1593
1774914545.282,steady,0,88.8,5,2,16793,81920,33,1450,6900,1155,1593
1774914545.282,steady,1,88.7,5,2,16793,81920,33,1100,6300,1155,1593
1774914545.282,steady,2,87.1,5,2,18797,81920,32,1300,5900,1155,1593
1774914545.282,steady,3,87.1,5,3,18797,81920,32,1500,7250,1155,1593
1774914545.282,steady,4,89.6,5,3,16793,81920,38,1450,6250,1155,1593
1774914545.282,steady,5,87.8,4,2,16793,81920,37,1500,6800,1155,1593
1774914545.282,steady,6,91.4,5,3,17661,81920,37,1500,5600,1155,1593
1774914545.282,steady,7,87.2,5,2,17557,81920,38,1400,6650,1155,1593
1774914546.282,steady,0,86.0,4,2,16793,81920,33,1400,5350,1155,1593
1774914546.282,steady,1,87.5,4,2,16793,81920,33,1100,6100,1155,1593
1774914546.282,steady,2,87.7,5,2,18797,81920,32,1400,6600,1155,1593
1774914546.282,steady,3,87.4,5,2,18797,81920,32,1450,6850,1155,1593
1774914546.282,steady,4,88.1,4,2,16793,81920,38,1300,5700,1155,1593
1774914546.282,steady,5,86.3,5,2,16793,81920,37,1350,6650,1155,1593
1774914546.282,steady,6,92.0,5,2,17661,81920,37,1350,6600,1155,1593
1774914546.282,steady,7,87.2,5,3,17557,81920,38,1500,6350,1155,1593
1774914547.282,steady,0,86.6,4,2,16793,81920,33,1250,6850,1155,1593
1774914547.282,steady,1,88.4,5,3,16793,81920,33,1050,6100,1155,1593
1774914547.282,steady,2,88.6,5,3,18797,81920,32,1200,6150,1155,1593
1774914547.282,steady,3,88.3,5,3,18797,81920,32,1400,6050,1155,1593
1774914547.282,steady,4,89.6,4,2,16793,81920,38,1350,6000,1155,1593
1774914547.282,steady,5,87.2,5,3,16793,81920,37,1500,6550,1155,1593
1774914547.282,steady,6,89.8,5,3,17661,81920,37,1450,6450,1155,1593
1774914547.282,steady,7,87.2,4,2,17557,81920,38,1350,7050,1155,1593
1774914548.283,steady,0,86.0,5,2,16793,81920,33,1450,6550,1155,1593
1774914548.283,steady,1,88.4,4,2,16793,81920,33,1300,6350,1155,1593
1774914548.283,steady,2,90.1,4,2,18797,81920,32,1400,6100,1155,1593
1774914548.283,steady,3,88.3,5,3,18797,81920,32,1350,6950,1155,1593
1774914548.283,steady,4,91.7,4,2,16793,81920,38,1250,5950,1155,1593
1774914548.283,steady,5,88.1,5,2,16793,81920,37,1450,6900,1155,1593
1774914548.283,steady,6,91.6,5,2,17661,81920,37,1350,6750,1155,1593
1774914548.283,steady,7,87.8,5,3,17557,81920,38,1500,7150,1155,1593
1774914549.283,steady,0,87.3,4,2,16793,81920,33,1450,7050,1155,1593
1774914549.283,steady,1,89.6,5,3,16793,81920,33,1250,6750,1155,1593
1774914549.283,steady,2,88.3,5,3,18797,81920,32,1400,5750,1155,1593
1774914549.283,steady,3,86.8,5,2,18797,81920,32,1450,6900,1155,1593
1774914549.283,steady,4,90.8,5,3,16793,81920,38,1550,6650,1155,1593
1774914549.283,steady,5,86.6,5,2,16793,81920,37,1500,7000,1155,1593
1774914549.283,steady,6,92.0,4,2,17661,81920,37,1400,7800,1155,1593
1774914549.283,steady,7,86.9,5,3,17557,81920,38,1350,6600,1155,1593
1774914550.283,steady,0,88.8,5,2,16793,81920,33,1450,6950,1155,1593
1774914550.283,steady,1,96.3,5,2,16793,81920,33,1150,6000,1155,1593
1774914550.283,steady,2,87.7,4,2,18797,81920,32,1350,6300,1155,1593
1774914550.283,steady,3,88.6,5,3,18797,81920,32,1450,5600,1155,1593
1774914550.283,steady,4,89.9,4,2,16793,81920,38,1250,6250,1155,1593
1774914550.283,steady,5,88.7,5,3,16793,81920,37,1200,5900,1155,1593
1774914550.283,steady,6,92.2,5,2,17661,81920,37,1300,5800,1155,1593
1774914550.283,steady,7,87.5,5,2,17557,81920,38,1400,7500,1155,1593
1774914551.283,steady,0,87.3,5,3,16793,81920,33,1500,6050,1155,1593
1774914551.283,steady,1,89.9,5,3,16793,81920,33,1200,6900,1155,1593
1774914551.283,steady,2,88.6,5,3,18797,81920,32,1450,6900,1155,1593
1774914551.283,steady,3,87.7,5,2,18797,81920,32,1450,7100,1155,1593
1774914551.283,steady,4,91.5,5,3,16793,81920,38,1600,6650,1155,1593
1774914551.283,steady,5,86.0,5,2,16793,81920,37,1600,6400,1155,1593
1774914551.283,steady,6,92.0,5,2,17661,81920,37,1450,5700,1155,1593
1774914551.283,steady,7,86.9,5,3,17557,81920,38,1600,6500,1155,1593
1774914552.283,steady,0,88.5,5,2,16793,81920,33,1400,5950,1155,1593
1774914552.283,steady,1,88.1,5,2,16793,81920,33,1100,6750,1155,1593
1774914552.283,steady,2,88.9,5,3,18797,81920,32,1400,6400,1155,1593
1774914552.283,steady,3,86.5,5,3,18797,81920,32,1600,6050,1155,1593
1774914552.283,steady,4,91.5,5,2,16793,81920,38,1300,6450,1155,1593
1774914552.283,steady,5,87.5,5,3,16793,81920,37,1550,6550,1155,1593
1774914552.283,steady,6,90.4,5,3,17661,81920,37,1550,6950,1155,1593
1774914552.283,steady,7,86.0,5,2,17557,81920,38,1300,6000,1155,1593
1774914553.283,steady,0,86.4,5,2,16793,81920,33,1450,6550,1155,1593
1774914553.283,steady,1,89.0,5,2,16793,81920,33,1300,5950,1155,1593
1774914553.283,steady,2,88.3,5,2,18797,81920,32,1550,7000,1155,1593
1774914553.283,steady,3,86.5,5,3,18797,81920,32,1500,6600,1155,1593
1774914553.283,steady,4,90.2,5,3,16793,81920,38,1200,5600,1155,1593
1774914553.283,steady,5,87.5,5,3,16793,81920,37,1450,6500,1155,1593
1774914553.283,steady,6,92.0,5,2,17661,81920,37,1600,7050,1155,1593
1774914553.283,steady,7,85.4,5,3,17557,81920,38,1650,6250,1155,1593
1774914554.283,steady,0,87.3,4,2,16793,81920,33,1450,7000,1155,1593
1774914554.283,steady,1,89.3,5,3,16793,81920,33,1150,7000,1155,1593
1774914554.283,steady,2,88.0,4,2,18797,81920,32,1350,6200,1155,1593
1774914554.283,steady,3,87.4,5,2,18797,81920,32,1550,6150,1155,1593
1774914554.283,steady,4,91.1,4,2,16793,81920,38,1400,6100,1155,1593
1774914554.283,steady,5,87.2,4,2,16793,81920,37,1400,6150,1155,1593
1774914554.283,steady,6,90.7,5,3,17661,81920,37,1500,6400,1155,1593
1774914554.283,steady,7,88.7,5,3,17557,81920,38,2300,7000,1155,1593
1774914555.283,steady,0,87.3,4,2,16793,81920,33,1350,6100,1155,1593
1774914555.283,steady,1,90.5,5,2,16793,81920,33,1100,6850,1155,1593
1774914555.283,steady,2,88.3,5,2,18797,81920,32,1300,6750,1155,1593
1774914555.283,steady,3,87.4,5,3,18797,81920,32,1400,6900,1155,1593
1774914555.283,steady,4,89.3,5,2,16793,81920,38,1450,6300,1155,1593
1774914555.283,steady,5,86.9,4,2,16793,81920,37,1250,5950,1155,1593
1774914555.283,steady,6,91.6,5,3,17661,81920,37,1300,5650,1155,1593
1774914555.283,steady,7,86.0,5,2,17557,81920,38,1450,6350,1155,1593
1774914556.284,steady,0,87.6,4,2,16793,81920,33,1400,6800,1155,1593
1774914556.284,steady,1,87.8,5,3,16793,81920,33,1050,6050,1155,1593
1774914556.284,steady,2,87.4,5,3,18797,81920,32,1250,6550,1155,1593
1774914556.284,steady,3,88.6,5,3,18797,81920,32,1600,6100,1155,1593
1774914556.284,steady,4,89.0,5,3,16793,81920,38,1400,6450,1155,1593
1774914556.284,steady,5,87.5,5,2,16793,81920,37,1300,6400,1155,1593
1774914556.284,steady,6,92.2,4,2,17661,81920,37,1550,6500,1155,1593
1774914556.284,steady,7,86.0,5,3,17557,81920,38,1350,6950,1155,1593
1774914557.284,steady,0,86.0,5,3,16793,81920,33,1250,6450,1155,1593
1774914557.284,steady,1,90.5,5,2,16793,81920,33,1100,6250,1155,1593
1774914557.284,steady,2,87.4,5,3,18797,81920,32,1450,6200,1155,1593
1774914557.284,steady,3,88.0,5,2,18797,81920,32,1250,5850,1155,1593
1774914557.284,steady,4,89.0,4,2,16793,81920,38,1400,7000,1155,1593
1774914557.284,steady,5,86.6,4,2,16793,81920,37,1350,5400,1155,1593
1774914557.284,steady,6,90.4,5,3,17661,81920,37,1400,7100,1155,1593
1774914557.284,steady,7,87.5,5,2,17557,81920,38,1400,6500,1155,1593
1774914558.284,steady,0,86.4,5,2,16793,81920,33,1350,6100,1155,1593
1774914558.284,steady,1,88.7,5,2,16793,81920,33,1200,7400,1155,1593
1774914558.284,steady,2,88.6,5,2,18797,81920,32,1450,5850,1155,1593
1774914558.284,steady,3,86.8,5,3,18797,81920,32,1400,7500,1155,1593
1774914558.284,steady,4,97.2,5,3,16793,81920,38,1450,6000,1155,1593
1774914558.284,steady,5,86.9,5,3,16793,81920,37,1450,8600,1155,1593
1774914558.284,steady,6,91.0,5,2,17661,81920,37,1300,7550,1155,1593
1774914558.284,steady,7,87.2,5,3,17557,81920,38,1550,7050,1155,1593
1774914559.284,steady,0,90.0,5,3,16793,81920,33,1350,6350,1155,1593
1774914559.284,steady,1,89.0,5,3,16793,81920,33,1150,6250,1155,1593
1774914559.284,steady,2,88.3,5,3,18797,81920,32,1450,6450,1155,1593
1774914559.284,steady,3,85.9,5,2,18797,81920,32,1550,7000,1155,1593
1774914559.284,steady,4,89.3,5,3,16793,81920,38,1500,7100,1155,1593
1774914559.284,steady,5,87.8,5,3,16793,81920,37,1350,7100,1155,1593
1774914559.284,steady,6,91.0,5,2,17661,81920,37,1400,7100,1155,1593
1774914559.284,steady,7,88.4,5,3,17557,81920,38,1600,6500,1155,1593
1774914560.285,steady,0,84.8,5,3,16793,81920,33,1450,6500,1155,1593
1774914560.285,steady,1,89.0,5,2,16793,81920,33,1200,6900,1155,1593
1774914560.285,steady,2,88.3,5,2,18797,81920,32,1450,7000,1155,1593
1774914560.285,steady,3,97.1,5,3,18797,81920,32,1600,6650,1155,1593
1774914560.285,steady,4,89.6,5,3,16793,81920,38,1600,6900,1155,1593
1774914560.285,steady,5,86.3,5,2,16793,81920,37,1500,6250,1155,1593
1774914560.285,steady,6,92.8,5,2,17661,81920,37,1400,6850,1155,1593
1774914560.285,steady,7,86.6,5,2,17557,81920,38,1250,5900,1155,1593
1774914561.285,steady,0,88.8,5,2,16793,81920,33,1600,6200,1155,1593
1774914561.285,steady,1,87.2,5,3,16793,81920,33,1200,6550,1155,1593
1774914561.285,steady,2,88.9,5,3,18797,81920,32,1600,7150,1155,1593
1774914561.285,steady,3,86.8,5,2,18797,81920,32,1450,6400,1155,1593
1774914561.285,steady,4,90.2,5,2,16793,81920,38,1400,7500,1155,1593
1774914561.285,steady,5,87.2,5,3,16793,81920,37,1450,6700,1155,1593
1774914561.285,steady,6,91.4,5,2,17661,81920,37,1450,6900,1155,1593
1774914561.285,steady,7,87.5,5,3,17557,81920,38,1500,6350,1155,1593
1774914562.285,steady,0,86.4,5,3,16793,81920,33,1500,6000,1155,1593
1774914562.285,steady,1,89.0,5,3,16793,81920,33,1200,6600,1155,1593
1774914562.285,steady,2,90.4,5,3,18797,81920,32,1350,6600,1155,1593
1774914562.285,steady,3,88.9,5,3,18797,81920,32,1700,7250,1155,1593
1774914562.285,steady,4,91.1,5,3,16793,81920,38,1500,7450,1155,1593
1774914562.285,steady,5,88.1,5,2,16793,81920,38,1400,6400,1155,1593
1774914562.285,steady,6,91.0,5,2,17661,81920,37,1450,7100,1155,1593
1774914562.285,steady,7,86.6,5,2,17557,81920,38,1500,6400,1155,1593
1774914563.285,steady,0,88.5,5,2,16793,81920,33,1450,6450,1155,1593
1774914563.285,steady,1,89.6,5,2,16793,81920,33,1150,6750,1155,1593
1774914563.285,steady,2,88.6,5,3,18797,81920,32,1550,7200,1155,1593
1774914563.285,steady,3,88.6,5,3,18797,81920,32,1450,6700,1155,1593
1774914563.285,steady,4,93.6,5,3,16793,81920,38,1450,7350,1155,1593
1774914563.285,steady,5,86.0,5,3,16793,81920,38,1600,7100,1155,1593
1774914563.285,steady,6,91.4,5,2,17661,81920,37,1450,6250,1155,1593
1774914563.285,steady,7,86.6,5,2,17557,81920,38,1600,6050,1155,1593
1774914564.286,steady,0,88.8,4,2,16793,81920,33,1450,5800,1155,1593
1774914564.286,steady,1,89.6,5,3,16793,81920,33,1200,5700,1155,1593
1774914564.286,steady,2,92.2,5,2,18797,81920,32,1300,6800,1155,1593
1774914564.286,steady,3,88.3,5,2,18797,81920,32,1500,5600,1155,1593
1774914564.286,steady,4,90.8,5,2,16793,81920,38,1450,7200,1155,1593
1774914564.286,steady,5,86.9,5,3,16793,81920,38,1550,7100,1155,1593
1774914564.286,steady,6,91.6,5,2,17661,81920,37,1450,7000,1155,1593
1774914564.286,steady,7,87.2,5,3,17557,81920,38,1250,6750,1155,1593
1774914565.286,steady,0,86.0,5,3,16793,81920,33,1300,6600,1155,1593
1774914565.286,steady,1,88.7,5,3,16793,81920,33,1200,8250,1155,1593
1774914565.286,steady,2,89.2,5,3,18797,81920,32,1400,6800,1155,1593
1774914565.286,steady,3,87.4,5,2,18797,81920,32,1600,7000,1155,1593
1774914565.286,steady,4,90.2,5,2,16793,81920,38,1250,6600,1155,1593
1774914565.286,steady,5,85.4,4,2,16793,81920,38,1450,7200,1155,1593
1774914565.286,steady,6,91.0,5,3,17661,81920,37,1500,6500,1155,1593
1774914565.286,steady,7,87.8,5,2,17557,81920,38,1400,6200,1155,1593
1774914566.286,steady,0,88.5,5,2,16793,81920,33,1200,6400,1155,1593
1774914566.286,steady,1,88.4,4,2,16793,81920,33,1150,5950,1155,1593
1774914566.286,steady,2,88.9,5,2,18797,81920,32,1500,6850,1155,1593
1774914566.286,steady,3,88.3,5,3,18797,81920,32,1600,6350,1155,1593
1774914566.286,steady,4,89.9,5,3,16793,81920,38,1400,5800,1155,1593
1774914566.286,steady,5,85.4,4,2,16793,81920,38,1400,6650,1155,1593
1774914566.286,steady,6,92.0,5,2,17661,81920,37,1300,7200,1155,1593
1774914566.286,steady,7,86.3,5,3,17557,81920,38,1400,6050,1155,1593
1774914567.287,steady,0,86.4,4,2,16793,81920,33,1550,6150,1155,1593
1774914567.287,steady,1,89.6,5,2,16793,81920,33,1150,7000,1155,1593
1774914567.287,steady,2,88.3,5,3,18797,81920,32,1450,6350,1155,1593
1774914567.287,steady,3,88.3,5,3,18797,81920,32,1600,7450,1155,1593
1774914567.287,steady,4,89.3,5,2,16793,81920,38,1350,6200,1155,1593
1774914567.287,steady,5,85.4,5,3,16793,81920,38,1500,6650,1155,1593
1774914567.287,steady,6,90.4,5,2,17661,81920,37,1300,6900,1155,1593
1774914567.287,steady,7,87.8,5,2,17557,81920,38,1350,5400,1155,1593
1774914568.287,steady,0,86.4,4,2,16793,81920,33,1300,5450,1155,1593
1774914568.287,steady,1,89.6,5,2,16793,81920,33,1100,5800,1155,1593
1774914568.287,steady,2,88.0,5,3,18797,81920,32,1450,6250,1155,1593
1774914568.287,steady,3,88.3,5,3,18797,81920,32,1450,6050,1155,1593
1774914568.287,steady,4,90.2,5,2,16793,81920,38,1450,6250,1155,1593
1774914568.287,steady,5,86.6,5,2,16793,81920,38,1350,6500,1155,1593
1774914568.287,steady,6,91.0,5,3,17661,81920,37,1450,7300,1155,1593
1774914568.287,steady,7,86.9,5,3,17557,81920,38,1350,6500,1155,1593
1774914569.287,steady,0,86.0,5,2,16793,81920,33,1250,5750,1155,1593
1774914569.287,steady,1,87.8,5,3,16793,81920,33,1200,7100,1155,1593
1774914569.287,steady,2,88.9,5,2,18797,81920,32,1350,5200,1155,1593
1774914569.287,steady,3,87.1,5,3,18797,81920,32,1500,7200,1155,1593
1774914569.287,steady,4,89.9,5,3,16793,81920,38,1350,6350,1155,1593
1774914569.287,steady,5,85.4,5,3,16793,81920,38,1500,5750,1155,1593
1774914569.287,steady,6,90.4,5,2,17661,81920,37,1650,6950,1155,1593
1774914569.287,steady,7,86.0,5,2,17557,81920,38,1350,6400,1155,1593
1774914570.287,steady,0,87.3,5,2,16793,81920,33,1300,6500,1155,1593
1774914570.287,steady,1,89.9,4,2,16793,81920,33,1100,6050,1155,1593
1774914570.287,steady,2,91.4,5,3,18797,81920,32,1450,6300,1155,1593
1774914570.287,steady,3,88.6,5,3,18797,81920,32,1600,7550,1155,1593
1774914570.287,steady,4,89.0,5,2,16793,81920,38,1550,7400,1155,1593
1774914570.287,steady,5,85.4,5,2,16793,81920,38,1600,6600,1155,1593
1774914570.287,steady,6,89.8,5,3,17661,81920,37,1500,5900,1155,1593
1774914570.287,steady,7,86.9,4,2,17557,81920,38,1200,6600,1155,1593
1774914571.287,steady,0,87.6,5,2,16793,81920,33,1400,6200,1155,1593
1774914571.287,steady,1,90.2,5,3,16793,81920,33,1250,6150,1155,1593
1774914571.287,steady,2,89.5,5,2,18797,81920,32,1550,7050,1155,1593
1774914571.287,steady,3,88.9,5,2,18797,81920,32,1400,6250,1155,1593
1774914571.287,steady,4,92.1,5,3,16793,81920,38,1500,6600,1155,1593
1774914571.287,steady,5,87.8,5,3,16793,81920,38,1500,5650,1155,1593
1774914571.287,steady,6,92.0,5,3,17661,81920,37,1450,6350,1155,1593
1774914571.287,steady,7,88.4,5,3,17557,81920,38,1400,6650,1155,1593
1774914572.287,steady,0,87.9,5,3,16793,81920,33,1300,5950,1155,1593
1774914572.287,steady,1,90.2,5,2,16793,81920,33,1150,5550,1155,1593
1774914572.287,steady,2,87.7,5,3,18797,81920,32,1500,6200,1155,1593
1774914572.287,steady,3,87.7,5,3,18797,81920,32,1550,6100,1155,1593
1774914572.287,steady,4,89.3,5,2,16793,81920,38,1350,6950,1155,1593
1774914572.287,steady,5,85.4,5,3,16793,81920,38,1450,6100,1155,1593
1774914572.287,steady,6,91.6,5,2,17661,81920,37,1600,6900,1155,1593
1774914572.287,steady,7,86.3,4,2,17557,81920,38,1500,6150,1155,1593
1774914573.287,steady,0,88.2,4,2,16793,81920,33,1350,5650,1155,1593
1774914573.287,steady,1,87.8,5,3,16793,81920,33,1050,6200,1155,1593
1774914573.287,steady,2,87.1,4,2,18797,81920,32,1350,7350,1155,1593
1774914573.287,steady,3,85.9,5,2,18797,81920,32,1550,6300,1155,1593
1774914573.287,steady,4,90.8,4,2,16793,81920,38,1300,6200,1155,1593
1774914573.287,steady,5,87.5,5,2,16793,81920,38,1450,5700,1155,1593
1774914573.287,steady,6,92.8,5,2,17661,81920,37,1450,5850,1155,1593
1774914573.287,steady,7,85.7,5,3,17557,81920,38,1550,6200,1155,1593
1774914574.288,steady,0,86.6,4,2,16793,81920,33,1300,6200,1155,1593
1774914574.288,steady,1,87.8,5,2,16793,81920,33,1250,6650,1155,1593
1774914574.288,steady,2,89.8,5,3,18797,81920,32,1450,6500,1155,1593
1774914574.288,steady,3,88.6,5,2,18797,81920,32,1400,7000,1155,1593
1774914574.288,steady,4,89.0,5,3,16793,81920,38,1450,6350,1155,1593
1774914574.288,steady,5,86.0,5,2,16793,81920,38,1500,6250,1155,1593
1774914574.288,steady,6,92.8,5,2,17661,81920,37,1600,6100,1155,1593
1774914574.288,steady,7,86.0,5,2,17557,81920,38,1350,5900,1155,1593
1774914575.288,steady,0,89.1,4,2,16793,81920,33,1250,6200,1155,1593
1774914575.288,steady,1,88.4,5,2,16793,81920,33,1050,5700,1155,1593
1774914575.288,steady,2,89.2,5,2,18797,81920,32,1350,7000,1155,1593
1774914575.288,steady,3,88.6,5,2,18797,81920,32,1350,7300,1155,1593
1774914575.288,steady,4,89.6,4,2,16793,81920,38,1400,6400,1155,1593
1774914575.288,steady,5,85.4,5,2,16793,81920,38,1400,6150,1155,1593
1774914575.288,steady,6,91.0,5,3,17661,81920,37,1500,7650,1155,1593
1774914575.288,steady,7,87.8,5,2,17557,81920,38,1300,6250,1155,1593
1774914576.288,steady,0,87.9,5,2,16793,81920,33,1350,6500,1155,1593
1774914576.288,steady,1,89.3,5,2,16793,81920,33,1100,7100,1155,1593
1774914576.288,steady,2,88.9,5,3,18797,81920,32,1400,6000,1155,1593
1774914576.288,steady,3,89.5,4,2,18797,81920,32,1500,5250,1155,1593
1774914576.288,steady,4,89.9,5,3,16793,81920,38,1450,5600,1155,1593
1774914576.288,steady,5,86.3,4,2,16793,81920,38,1300,6550,1155,1593
1774914576.288,steady,6,91.4,5,2,17661,81920,37,1400,6300,1155,1593
1774914576.288,steady,7,85.4,4,2,17557,81920,38,1400,5750,1155,1593
1774914577.288,steady,0,86.6,4,2,16793,81920,33,1400,6200,1155,1593
1774914577.288,steady,1,87.8,5,3,16793,81920,33,1200,6700,1155,1593
1774914577.288,steady,2,89.2,4,2,18797,81920,32,1500,6300,1155,1593
1774914577.288,steady,3,88.0,5,3,18797,81920,32,1600,6200,1155,1593
1774914577.288,steady,4,89.6,5,3,16793,81920,39,1300,5550,1155,1593
1774914577.288,steady,5,86.3,5,2,16793,81920,38,1300,6650,1155,1593
1774914577.288,steady,6,90.4,5,2,17661,81920,37,1450,6300,1155,1593
1774914577.288,steady,7,87.5,5,3,17557,81920,38,1400,6300,1155,1593
1774914578.288,steady,0,87.9,5,2,16793,81920,33,1450,6350,1155,1593
